face_width,face_height,ratio,jaw_width,forehead_height,eye_distance,ratio_jaw,ratio_eye,ratio_forehead,symmetry,nose_width,lip_height,brightness,texture,hue,saturation,value,label
377.1708317346911,434.545898161848,0.4824703987645302,306.8850587413332,131.2864024635175,275.3021288967491,0.8136500304912279,0.7299136246315082,0.3021232118836374,0.5505887866020203,58.52712750954044,14.248276495770105,0.4306629189466519,0.6491335631226148,52.159796,0.5993370909926241,157.053428,Pitta
369.0916786139609,472.8139313747337,0.3374053741053278,274.35173447454764,157.9124137817371,263.213516970918,0.7433159574467044,0.713138583777765,0.3339842659089965,0.5264090299606323,39.01011159340585,7.660378033674175,0.4793476544750585,0.4489946700687443,77.79212,0.3449581500453693,144.21982,Vata
494.28421417991257,511.0448186723511,0.6473010765118514,388.7263459049552,151.68026116921246,320.7859407182303,0.7864429709735059,0.6489908670266954,0.2968042246534546,0.6414968371391296,53.06345815279666,34.076701856477115,0.6721905965816216,0.275885199496714,15.333196,0.3319689513013676,188.3035,Kapha
397.8036793312123,484.7262920774415,0.4039256981361484,321.5585504440413,148.1755965341875,267.54560347793745,0.8083347820830759,0.6725568851643987,0.3056892084378919,0.5349848866462708,42.801342847579136,5.389525250727275,0.6542735309601876,0.3612877860253209,16.930448,0.4855774041846173,185.213992,Kapha
477.1976713807501,515.303912968412,0.5789484383167066,374.9641784875829,155.42641249133155,323.23112269445767,0.7857628001466159,0.6773526822945362,0.3016208660167095,0.6449794769287109,50.55742851459153,9.527702218872337,0.4950032294968687,0.1947577213719497,15.811484,0.4884279081896616,167.817052,Pitta
465.8018507759799,464.3575553341046,0.7069414916398357,358.65792652720927,154.2344125475219,317.661528323248,0.7699796081310553,0.6819670806246373,0.3321458018197862,0.6353225708007812,43.80785556897657,3.4274903976525657,0.893294024198712,0.1770590392347708,49.93118,0.1764001618142426,226.531036,Kapha
350.06029794201834,490.7996835525038,0.2254844427587963,278.31133328924653,146.3053595365877,246.1716111719953,0.7950382689080159,0.7032263087794364,0.2980958717772615,0.4915431886911392,36.460251809320674,6.89872072609197,0.4129238228028405,0.6039358743025963,11.99916,0.4207642468311378,123.034716,Vata
411.0221784126271,510.9305112701648,0.3769867492000848,342.09905592507454,136.4772818938676,265.16811600762554,0.8323128869742881,0.645143084569568,0.2671151533984285,0.5295972526073456,47.10677826671316,14.751977033099696,0.6120403043777722,0.3437207917702919,20.79504,0.3533996318867781,178.391272,Vata
430.1786304268201,507.3395488812548,0.449160099199362,353.9002066321583,153.81009428481983,288.24776096334256,0.8226819781378286,0.6700652719019194,0.3031699275642708,0.5758585035800934,49.51315293843236,4.660198394915401,0.3398334098133201,0.3578168737885238,39.50772,0.32151767160892,112.619104,Pitta
473.8785860521939,481.0600048906157,0.6769799251745682,361.1810861087583,154.19204941985757,312.9604076779893,0.7621806444509335,0.660423190431988,0.3205256056464682,0.6255349218845367,37.691878350548585,13.932768434498422,0.4370451584556431,0.4693196698337551,19.803736,0.6049009917503366,155.276584,Kapha
