face_width,face_height,ratio,jaw_width,forehead_height,eye_distance,ratio_jaw,ratio_eye,ratio_forehead,symmetry,nose_width,lip_height,brightness,texture,hue,saturation,value
437.5315931102913,512.0290220086669,0.8545054563389288,345.5006220245761,150.89686260272225,288.29540349828585,0.7896586840015543,0.658913340289037,0.2947037298994511,0.5754016786813736,40.83078818386961,5.9020237661294095,117.384532,54.074150452327736,17.538424,115.614508,155.205068
432.7849613873795,514.6369610449145,0.8409519605988979,347.8353941908197,155.46328320658776,285.9956171522834,0.8037141426443359,0.660826143855523,0.30208340048281107,0.5719448924064636,53.269040924973346,22.80812493758601,179.483864,42.37427138759443,15.782992,74.008608,208.000396
474.1786976442646,508.32438635123447,0.9328269710763466,380.86705771455456,151.78221809105412,315.14599344729464,0.803214188251633,0.6646144059464297,0.29859322544123995,0.6297573447227478,56.14099300321055,25.626702528760866,115.3132,34.73713185857462,90.372424,88.41266,148.717192
431.9048994392527,472.4593196466642,0.9141631490352635,344.14473900311435,145.72873390903757,284.1102588319822,0.7968067494717508,0.6578074460392692,0.3084471569277605,0.5682195127010345,49.8526470445621,0.6940028574381113,172.144096,50.57269979289996,13.157308,84.266296,199.744884
362.328670515902,421.8718068637304,0.8588596455627537,285.4510007300029,117.17759480455527,243.7380000953415,0.7878233878747801,0.6726986295296338,0.2777564011107408,0.48587778210639954,44.576321346561514,43.45542536552075,165.891772,41.54124661947468,37.13876,60.836608,191.810564
464.15413470765174,501.5293906338231,0.9254774363693078,370.95078852385336,157.15780118612656,301.48200716421974,0.7991974234108619,0.6495299397776747,0.3133571115094842,0.6029640138149261,50.19667287669657,28.529643399719486,158.1896,42.58708080909045,15.814944,75.12568,188.35024
452.6245317517894,521.8264864701392,0.8673851241502479,352.80764802995037,155.1399865417586,308.7903941381046,0.7794708931583569,0.6822219576632212,0.2973018629069459,0.6174059808254242,51.92002425037922,42.7701894217811,155.178436,45.3450437048406,38.596308,64.66234,181.013164
419.8514028190367,519.6427458809517,0.807961635464114,333.2131587794777,151.35025060813246,279.7461330893133,0.793645457755201,0.6662979597328837,0.29125827659067577,0.5594081431627274,49.40569510341826,32.45825828979325,156.415236,56.01684852849457,16.837424,87.095456,187.801548
451.8184515500298,495.34178134673397,0.9121347493070885,366.527921009106,141.4825289721064,298.1606910695941,0.8112283147172895,0.6599126043806088,0.28562607536849416,0.5963206589221954,58.61179181860775,23.998376009881937,137.106648,42.30797922619439,11.193932,94.585332,169.997268
405.442886477501,459.1429594351229,0.8830428043072067,317.05233076869996,155.40076280819068,269.8392404997988,0.7819901183203862,0.6655419283445063,0.3384583376806606,0.5395830124616623,46.846504135356525,2.8438263920996154,177.061696,56.98666378727206,28.466452,57.333012,198.423084
408.7143585689612,482.4823721396524,0.8471073393965586,321.4053634669334,145.9740055452816,282.0045105759484,0.7863813852595629,0.6899794554890016,0.3025478524695822,0.5638900697231293,45.08242117850832,3.394255716887845,82.691644,33.95343423833978,13.75684,133.921712,110.267812
445.4313231252014,496.97328125677535,0.8962882712703757,344.7677687074474,149.29876313502808,291.4806842663978,0.7740088108050281,0.654378507154219,0.30041607620730143,0.5828788876533508,48.59486749506095,35.240662642107516,149.785504,46.590865536776455,21.97664,114.559212,196.194464
446.7929412252984,504.57905680976455,0.8854765872570638,355.5545480218785,141.19870089295736,305.94398452063933,0.7957926708662741,0.6847556357573809,0.2798346443185648,0.6118558049201965,45.705508292739935,22.582316888622383,127.256564,50.82329838680194,11.551996,98.983844,157.38418
424.5802673137799,475.0360790638912,0.8937853060560373,339.6869459736552,138.99134913709773,291.01403238823667,0.8000535402240313,0.6854158207337671,0.2925911425738333,0.5820107460021973,47.87684758558851,0.8000426228914863,155.566832,61.74491121933674,20.674812,66.175936,175.9376
436.40672493715334,484.02650305357463,0.9016174159555257,343.9302919178299,150.15470047714877,284.4534021027735,0.7880957654063628,0.6518080172658601,0.3102199973139257,0.568886935710907,43.382215906988975,5.496597532901019,165.188144,45.66336616846445,15.530196,115.518504,201.694968
423.26381411899894,472.1698361485526,0.8964228159331911,345.09639955025887,132.68835952451641,285.9384384723728,0.8153222364840204,0.6755560691327663,0.2810182891114849,0.5718124508857727,49.45037778275083,12.698236835878363,144.552852,57.54706629069892,26.026648,96.542524,176.3309
